Bank,Specialisation,Country,Year,Loans,Assets,Exposure_app,Exposure_pepp,GovSec,GovSec_over_A,Loans_G,Loans_G_H,L_over_A,L_over_A_G,L_over_A_G_H,ROA,Deposits_over_A,Equity_over_A,treat_50,treat_75,treat_50_pepp,treat_75_pepp,app_dummy,pepp_dummy
KREISSPARKASSE WAIBLINGEN,Savings bank,DE,2018,6513631,8610256,4.665360021,3.239212651,297229,3.452034411,5.652978537,3.803474474,75.64967871,0.971819073,0.863818453,0,75.18984337,12.66058756,1,0,1,0,1,0
KREISSPARKASSE WAIBLINGEN,Savings bank,DE,2019,6730917,9000891,4.665360021,3.239212651,291558,3.239212651,3.281433192,2.199453705,74.78056339,-0.869115318,-0.768856708,0,74.64990966,12.61543996,1,0,1,0,0,0
KREISSPARKASSE WAIBLINGEN,Savings bank,DE,2020,7067839,9510239,4.665360021,3.239212651,235921,2.480705269,4.884338553,3.282292904,74.31820588,-0.462357508,-0.413041706,0,77.63657675,12.20896762,1,0,1,0,0,1
KREISSPARKASSE WIEDENBRUCK,Savings bank,DE,2012,947763.6766,1918345.537,4.759326927,6.861855881,368903.08714000002,19.23027317,4.317185697,2.898529436,49.40526397,-1.662388413,-2.193984656,0.052189608,78.93563539,9.060134883,1,0,1,1,0,0
KREISSPARKASSE WIEDENBRUCK,Savings bank,DE,2013,970566,2068260,4.759326927,6.861855881,41179,1.990997263,2.37742216,1.591177997,46.926692,-2.478571972,-3.401426173,0.04839817,82.26223976,9.212188023,1,0,1,1,0,0
KREISSPARKASSE WIEDENBRUCK,Savings bank,DE,2014,984497,2128032,4.759326927,6.861855881,101280,4.759326927,1.425144436,0.952342214,46.26326108,-0.663430923,-0.946969466,0.047038766,82.10741192,9.724148885,1,0,1,1,0,0
KREISSPARKASSE WIEDENBRUCK,Savings bank,DE,2015,1026877,2297114,4.759326927,6.861855881,110881,4.826969841,4.21465856,2.829227293,44.70291853,-1.560342547,-2.274063844,0.043532885,83.50264723,9.174294354,1,0,1,1,1,0
KREISSPARKASSE WIEDENBRUCK,Savings bank,DE,2016,1078510,2454108,4.759326927,6.861855881,151735,6.182898226,4.905830148,3.296848542,43.94712865,-0.75578988,-1.133517918,0.055824764,82.68861843,8.72475865,1,0,1,1,1,0
KREISSPARKASSE WIEDENBRUCK,Savings bank,DE,2017,1122408,2679802,4.759326927,6.861855881,183543,6.84912542,3.989591842,2.67717419,41.88398994,-2.063138715,-3.179483093,0.047652774,80.22704663,9.716837289,1,0,1,1,1,0
KREISSPARKASSE WIEDENBRUCK,Savings bank,DE,2018,1162609,2848590,4.759326927,6.861855881,193265,6.784584654,3.519024016,2.35961173,40.81349018,-1.070499754,-1.718553736,0.046268505,80.51414911,10.32475716,1,0,1,1,1,0
KREISSPARKASSE WIEDENBRUCK,Savings bank,DE,2019,1238622,2972432,4.759326927,6.861855881,203964,6.861855881,6.333285383,4.265791955,41.67032248,0.856832301,1.389863818,0.033642485,78.47415853,10.50254472,1,0,1,1,0,0
KREISSPARKASSE WIEDENBRUCK,Savings bank,DE,2020,1343340,3264739,4.759326927,6.861855881,193586,5.929601111,8.11595787,5.481779749,41.14693395,-0.523388532,-0.840868683,0.030783472,79.42175469,9.991150901,1,0,1,1,0,1
KREMSER BANK UND SPARKASSEN AG,Savings bank,AT,2012,333232,630671,2.451298593,1.554702661,14457,2.292320402,-0.338529429,-0.225558807,52.83769192,-1.158199793,-1.440282996,0.460937636,66.8161371,7.649947437,0,0,0,0,0,0
KREMSER BANK UND SPARKASSEN AG,Savings bank,AT,2013,335357,581576,2.451298593,1.554702661,18523,3.184966367,0.635669195,0.424227482,57.6634868,4.825794883,5.908936267,0.704121215,70.2136952,8.991258236,0,0,0,0,0,0
KREMSER BANK UND SPARKASSEN AG,Savings bank,AT,2014,342289,597724,2.451298593,1.554702661,14652,2.451298593,2.045977342,1.368604042,57.26539339,-0.398093409,-0.461310562,0.739806332,70.73164203,9.153555822,0,0,0,0,0,0
KREMSER BANK UND SPARKASSEN AG,Savings bank,AT,2015,336022,591036,2.451298593,1.554702661,14636,2.476329699,-1.847877546,-1.228101117,56.85305125,-0.41234214,-0.481191394,0.718061167,72.96882085,9.467612802,0,0,0,0,1,0
KREMSER BANK UND SPARKASSEN AG,Savings bank,AT,2016,344131,595454,2.451298593,1.554702661,14109,2.369452552,2.384576483,1.595984944,57.79304531,0.939994054,1.096208426,1.273146204,76.80341387,10.16669634,0,0,0,0,1,0
KREMSER BANK UND SPARKASSEN AG,Savings bank,AT,2017,352011,621606,2.451298593,1.554702661,14095,2.267513505,2.264002627,1.514986931,56.62927964,-1.163765666,-1.351523577,0.735031515,80.13773998,10.15225078,0,0,0,0,1,0
KREMSER BANK UND SPARKASSEN AG,Savings bank,AT,2018,357885,659624,2.451298593,1.554702661,11580,1.755545584,1.654928064,1.10631157,54.25590943,-2.373370213,-2.833630111,0.166458467,82.65633149,9.202970177,0,0,0,0,1,0
KREMSER BANK UND SPARKASSEN AG,Savings bank,AT,2019,391625,692544,2.451298593,1.554702661,10767,1.554702661,9.009304353,6.093579978,56.54875358,2.292844154,2.778185147,0.429864384,82.85004274,9.195372424,0,0,0,0,0,0
KREMSER BANK UND SPARKASSEN AG,Savings bank,AT,2020,426159.7779,719621.7652,2.451298593,1.554702661,7746.5358100000003,1.076473251,8.450959217,5.711013509,59.21996784,2.671214256,3.100340527,0.126837973,87.07904455,8.976091302,0,0,0,0,0,1
LA BANQUE POSTALE,Commercial bank,FR,2012,45601252,191936276,13.87691548,11.07719151,35178301,18.3281148,5.740645121,3.862996079,23.75853744,0.203138956,0.573277447,0.24006353,82.3826883,2.407179141,1,1,1,1,0,0
LA BANQUE POSTALE,Commercial bank,FR,2013,50392175,195477652,13.87691548,11.07719151,30555902,15.63140425,9.99007328,6.767094687,25.77899544,2.020457999,5.513141402,0.159224851,82.91418448,2.507353628,1,1,1,1,0,0
LA BANQUE POSTALE,Commercial bank,FR,2014,54131681,205131717,13.87691548,11.07719151,28465955,13.87691548,7.158371011,4.827784414,26.3887427,0.60974726,1.56452293,0.080265013,80.01762204,2.650983027,1,1,1,1,0,0
LA BANQUE POSTALE,Commercial bank,FR,2015,55595028,210342914,13.87691548,11.07719151,24763143,11.77274886,2.66741576,1.786111776,26.4306636,0.041920895,0.105849955,0.227372052,79.69157164,2.667812713,1,1,1,1,1,0
LA BANQUE POSTALE,Commercial bank,FR,2016,59347497,220460178,13.87691548,11.07719151,27458089,12.45489741,6.531617382,4.400753891,26.91982631,0.489162713,1.226261319,0.255858453,78.22614613,2.656959208,1,1,1,1,1,0
LA BANQUE POSTALE,Commercial bank,FR,2017,66530579,222528948,13.87691548,11.07719151,25407558,11.41764172,11.42517299,7.756037013,29.89749406,2.977667746,7.111939835,0.248589231,80.1373042,2.740595349,1,1,1,1,1,0
LA BANQUE POSTALE,Commercial bank,FR,2018,73533654,236864002,13.87691548,11.07719151,25797098,10.89110113,10.00815024,6.779526487,31.04467263,1.147178575,2.525721839,0.052727725,76.18491348,2.482328657,1,1,1,1,1,0
LA BANQUE POSTALE,Commercial bank,FR,2019,82188479,263783568,13.87691548,11.07719151,29219811,11.07719151,11.12719551,7.550365566,31.15754314,0.112870511,0.242089604,0.1095326,70.72565528,2.51802872,1,1,1,1,0,0
LA BANQUE POSTALE,Commercial bank,FR,2020,88036056,230531204,13.87691548,11.07719151,25574282,11.09363139,6.873132375,4.63334034,38.18834694,7.030803803,13.9911714,-0.177828855,59.30354877,3.557232972,1,1,1,1,0,1
LANDES HYPOTHEKENBANK STEIERMARK AG,Real estate & mortgage finance institution,AT,2012,2947617,4951129,1.426399666,1.130583453,79487,1.605431812,-4.851165993,-3.207547727,59.53423956,-0.339813721,-0.379082189,0.01163371,33.92420193,3.162208054,0,0,0,0,0,0
LANDES HYPOTHEKENBANK STEIERMARK AG,Real estate & mortgage finance institution,AT,2013,2875877,4764053,1.426399666,1.130583453,69381,1.456344,-2.463937609,-1.635824698,60.366184,0.831944439,0.927295122,0.002623816,36.08746586,3.28898524,0,0,0,0,0,0
LANDES HYPOTHEKENBANK STEIERMARK AG,Real estate & mortgage finance institution,AT,2014,2750782,4488784,1.426399666,1.130583453,64028,1.426399666,-4.447243632,-2.942533851,61.28122895,0.915044944,1.005468778,-0.615021797,36.63517781,2.87567858,0,0,0,0,0,0
LANDES HYPOTHEKENBANK STEIERMARK AG,Real estate & mortgage finance institution,AT,2015,2624702,4026383,1.426399666,1.130583453,79744,1.980536874,-4.69178691,-3.103024193,65.18758896,3.906360013,4.161234661,0.094054639,41.18629549,3.300008966,0,0,0,0,1,0
LANDES HYPOTHEKENBANK STEIERMARK AG,Real estate & mortgage finance institution,AT,2016,2614466,3910033,1.426399666,1.130583453,68078,1.741110625,-0.390749563,-0.260329838,66.86557377,1.677984809,1.701458542,0.753753229,47.17668623,4.150323028,0,0,0,0,1,0
LANDES HYPOTHEKENBANK STEIERMARK AG,Real estate & mortgage finance institution,AT,2017,2528064,3403339,1.426399666,1.130583453,85468,2.511298463,-3.360607774,-2.22771805,74.28187436,7.41630059,7.130611846,0.282428521,48.86063363,5.050686987,0,0,0,0,1,0
LANDES HYPOTHEKENBANK STEIERMARK AG,Real estate & mortgage finance institution,AT,2018,2604465,3443469,1.426399666,1.130583453,58382,1.695441428,2.977348741,1.994649761,75.63491932,1.353044962,1.207005353,0.422742299,45.3731397,5.414539814,0,0,0,0,1,0
LANDES HYPOTHEKENBANK STEIERMARK AG,Real estate & mortgage finance institution,AT,2019,2789362,3616982,1.426399666,1.130583453,40893,1.130583453,6.858561602,4.623412098,77.11849271,1.483573389,1.299167414,0.694059301,41.26995932,5.8488541,0,0,0,0,0,0
LANDES HYPOTHEKENBANK STEIERMARK AG,Real estate & mortgage finance institution,AT,2020,2952649.759,3694633.418,1.426399666,1.130583453,24144.234349999999,0.653494721,5.689009473,3.82793589,79.91725903,2.798766323,2.390532215,0.954655358,39.62952714,6.680568113,0,0,0,0,0,1
LANDESBANK BADEN-WUERTTEMBERG,Specialized governmental credit institution,DE,2012,121319000,345944000,5.293401218,1.400498064,10014000,2.894688158,-1.821439839,-1.210584745,35.0689707,2.585652879,5.169465101,0.077180122,26.84394006,4.579642948,1,0,0,0,0,0
LANDESBANK BADEN-WUERTTEMBERG,Specialized governmental credit institution,DE,2013,109049000,283396000,5.293401218,1.400498064,5464000,1.92804415,-10.66261176,-6.977795597,38.47937162,3.410400921,6.279663575,0.12844218,30.5625344,5.687800816,1,0,0,0,0,0
LANDESBANK BADEN-WUERTTEMBERG,Specialized governmental credit institution,DE,2014,111673000,250425000,5.293401218,1.400498064,13256000,5.293401218,2.377763547,1.591407371,44.59339123,6.114019614,10.0599132,0.151342717,29.76939203,6.129979036,1,0,0,0,0,0
LANDESBANK BADEN-WUERTTEMBERG,Specialized governmental credit institution,DE,2015,104952000,212901000,5.293401218,1.400498064,19101000,8.971775614,-6.207185519,-4.094450773,49.29615173,4.702760498,6.791826769,0.177077609,29.69032555,7.163423375,1,0,0,0,1,0
LANDESBANK BADEN-WUERTTEMBERG,Specialized governmental credit institution,DE,2016,107215000,221706000,5.293401218,1.400498064,15254000,6.880282897,2.133306144,1.42722448,48.35908816,-0.937063571,-1.275338138,0.124038141,32.11189593,6.933506536,1,0,0,0,1,0
LANDESBANK BADEN-WUERTTEMBERG,Specialized governmental credit institution,DE,2017,102886000,222596000,5.293401218,1.400498064,7317000,3.287121062,-4.121458506,-2.728510381,46.22095635,-2.13813181,-2.991667531,0.086254919,35.74502686,6.864004744,1,0,0,0,1,0
LANDESBANK BADEN-WUERTTEMBERG,Specialized governmental credit institution,DE,2018,109734000,229005000,5.293401218,1.400498064,4908000,2.143184647,6.443767629,4.340963405,47.91773105,1.696774702,2.417752934,0.128381476,36.31449095,6.649636471,1,0,0,0,1,0
LANDESBANK BADEN-WUERTTEMBERG,Specialized governmental credit institution,DE,2019,110175000,243342000,5.293401218,1.400498064,3408000,1.400498064,0.401075528,0.267562181,45.2757847,-2.641946356,-3.744487297,0.124516113,36.1709035,6.298953736,1,0,0,0,0,0
LANDESBANK BADEN-WUERTTEMBERG,Specialized governmental credit institution,DE,2020,108555000,261278000,5.293401218,1.400498064,4472000,1.711586892,-1.481305374,-0.985086879,41.54770015,-3.728084547,-5.644368148,0.054730976,35.47294453,5.892574193,1,0,0,0,0,1
LANDESBANK BERLIN AG,Specialized governmental credit institution,DE,2012,21548349,84796443,5.881640148,4.255307192,4972337,5.863850916,-7.484960675,-4.926219815,25.41185483,0.895910572,2.406946591,0.294901521,33.32898645,3.381167769,1,0,1,0,0,0
LANDESBANK BERLIN AG,Specialized governmental credit institution,DE,2013,19101215,70315219,5.881640148,4.255307192,4211955,5.990104361,-12.05472555,-7.868862095,27.16512196,1.753267129,4.496200525,-0.271370839,38.83456013,4.011598115,1,0,1,0,0,0
LANDESBANK BERLIN AG,Specialized governmental credit institution,DE,2014,18221628,57421194,5.881640148,4.255307192,3377308,5.881640148,-4.714270539,-3.117772919,31.73327953,4.568157564,10.61578095,0.08129925,47.21255361,3.774644602,1,0,1,0,0,0
LANDESBANK BERLIN AG,Specialized governmental credit institution,DE,2015,16724359,47477849,5.881640148,4.255307192,3022311,6.365728574,-8.574296078,-5.632259412,35.22560384,3.492324312,7.077206962,0.025274945,56.19560398,4.568027081,1,0,1,0,1,0
LANDESBANK BERLIN AG,Specialized governmental credit institution,DE,2016,17995205,45873720,5.881640148,4.255307192,3009727,6.560895868,7.32390541,4.940704075,39.22769943,4.002095593,7.297840029,0.394561418,60.37135423,4.923954281,1,0,1,0,1,0
LANDESBANK BERLIN AG,Specialized governmental credit institution,DE,2017,20422375,44832820,5.881640148,4.255307192,2481686,5.535422487,12.652578,8.605035188,45.55228736,6.324587932,10.200316,0.191823758,62.7351012,5.123034866,1,0,1,0,1,0
LANDESBANK BERLIN AG,Specialized governmental credit institution,DE,2018,21700250,43074185,5.881640148,4.255307192,1616932,3.753830746,6.06926677,4.086257894,50.37878256,4.826495194,6.822703796,0.239122342,66.0454957,5.332198392,1,0,1,0,1,0
LANDESBANK BERLIN AG,Specialized governmental credit institution,DE,2019,23887624,40927856,5.881640148,4.255307192,1741606,4.255307192,9.603671934,6.50151578,58.36519753,7.986414973,10.0380547,0.25166234,68.54471194,5.929460366,1,0,1,0,0,0
LANDESBANK BERLIN AG,Specialized governmental credit institution,DE,2020,25786571,49144658,5.881640148,4.255307192,2133867,4.342012106,7.649335199,5.162860369,52.47075074,-5.894446794,-6.967384017,0.087496794,62.11798646,4.938076891,1,0,1,0,0,1
LANDESBANK HESSEN-THUERINGEN GIROZENTRALE - HELABA,Specialized governmental credit institution,DE,2012,80904988,182647192,3.791025391,2.543110398,10342267,5.662428689,7.981501175,5.389838118,44.29577434,-5.058922146,-7.075159928,0.122161747,12.22311263,3.989642502,1,0,0,0,0,0
LANDESBANK HESSEN-THUERINGEN GIROZENTRALE - HELABA,Specialized governmental credit institution,DE,2013,80795564,161823409,3.791025391,2.543110398,5723435,3.536839964,-0.13534155,-0.090207338,49.9282301,5.632455763,8.13234877,0.089723731,12.44872057,4.588860194,1,0,0,0,0,0
LANDESBANK HESSEN-THUERINGEN GIROZENTRALE - HELABA,Specialized governmental credit institution,DE,2014,80801893,150973270,3.791025391,2.543110398,5723435,3.791025391,0.007833044,0.005222098,53.52066164,3.592431538,4.684442498,0.116293434,14.11270088,4.902471808,1,0,0,0,0,0
LANDESBANK HESSEN-THUERINGEN GIROZENTRALE - HELABA,Specialized governmental credit institution,DE,2015,82162433,145023206,3.791025391,2.543110398,14259090,9.832281601,1.669778466,1.116266237,56.6546798,3.134018166,3.829071091,0.081733126,16.17444176,5.109496062,1,0,0,0,1,0
LANDESBANK HESSEN-THUERINGEN GIROZENTRALE - HELABA,Specialized governmental credit institution,DE,2016,81919395,136787956,3.791025391,2.543110398,5665402,4.141740374,-0.296240212,-0.197395869,59.88787127,3.233191465,3.733537134,0.179537005,16.56292751,5.526975635,1,0,0,0,1,0
LANDESBANK HESSEN-THUERINGEN GIROZENTRALE - HELABA,Specialized governmental credit institution,DE,2017,80055543,133253399,3.791025391,2.543110398,5039360,3.78178721,-2.301509474,-1.528409436,60.07767427,0.189802998,0.2110641,0.162899409,18.71407723,5.768938022,1,0,0,0,1,0
LANDESBANK HESSEN-THUERINGEN GIROZENTRALE - HELABA,Specialized governmental credit institution,DE,2018,86367608,138107632,3.791025391,2.543110398,3728507,2.699711049,7.589201684,5.12179361,62.53644838,2.458774118,2.691718139,0.079837007,18.77608473,5.276730833,1,0,0,0,1,0
LANDESBANK HESSEN-THUERINGEN GIROZENTRALE - HELABA,Specialized governmental credit institution,DE,2019,103513017,168907335,3.791025391,2.543110398,4295500,2.543110398,18.10846748,12.41304519,61.28390872,-1.252539666,-1.34423818,0.196755221,16.23844577,4.448925205,1,0,0,0,0,0
LANDESBANK HESSEN-THUERINGEN GIROZENTRALE - HELABA,Specialized governmental credit institution,DE,2020,102868286,180777983,3.791025391,2.543110398,4332585,2.396633112,-0.624797972,-0.416097333,56.90310529,-4.380803433,-4.881908853,0.014669928,17.33212169,4.171459862,1,0,0,0,0,1
LANDESBANK SAAR,Specialized governmental credit institution,DE,2012,8974036.589,18376443.4,3.462102659,1.758443562,718395.35822000005,3.909327516,4.894974098,3.28949593,48.83445831,5.291773615,7.786610246,0,27.65597756,4.653351322,1,0,0,0,0,0
LANDESBANK SAAR,Specialized governmental credit institution,DE,2013,8743670,16715559,3.462102659,1.758443562,682389,4.082358239,-2.600557476,-1.726126221,52.30857072,3.474112408,4.632845196,0,24.00657974,5.277203114,1,0,0,0,0,0
LANDESBANK SAAR,Specialized governmental credit institution,DE,2014,8922237,15901406,3.462102659,1.758443562,550523,3.462102659,2.021668991,1.352289739,56.10973646,3.801165744,4.729968994,0.025796461,24.89910012,5.587191472,1,0,0,0,0,0
LANDESBANK SAAR,Specialized governmental credit institution,DE,2015,8883910,13565712,3.462102659,1.758443562,503802,3.71378959,-0.430492449,-0.286788756,65.48797439,9.378237927,10.5546932,0.14978941,33.5382765,6.861453346,1,0,0,0,1,0
LANDESBANK SAAR,Specialized governmental credit institution,DE,2016,9418905,13289771,3.462102659,1.758443562,360522,2.712778121,5.847706438,3.935707593,70.87334311,5.385368728,5.336029349,0.078496462,33.14534163,7.088925761,1,0,0,0,1,0
LANDESBANK SAAR,Specialized governmental credit institution,DE,2017,10221878,14417195,3.462102659,1.758443562,360375,2.499619378,8.181148544,5.526370414,70.90060168,0.027258563,0.025637348,0.082353051,30.35190271,6.553591042,1,0,0,0,1,0
LANDESBANK SAAR,Specialized governmental credit institution,DE,2018,10771452,14919106,3.462102659,1.758443562,248565,1.666085086,5.236897579,3.5211939,72.19904463,1.298442957,1.213496684,0.156819048,32.36436553,6.330566992,1,0,0,0,1,0
LANDESBANK SAAR,Specialized governmental credit institution,DE,2019,11801586,14669905,3.462102659,1.758443562,257962,1.758443562,9.13346282,6.178735977,80.44759663,8.248551993,7.337078281,0.145086147,32.50014911,5.589879416,1,0,0,0,0,0
LANDESBANK SAAR,Specialized governmental credit institution,DE,2020,12116382,15156629,3.462102659,1.758443562,223541,1.47487281,2.632449201,1.762597596,79.94113995,-0.506456681,-0.420581624,0.122817547,31.72180305,5.343523286,1,0,0,0,0,1
LANDESKREDITBANK BADEN-WUERTTEMBERG - FORDERBANK,Specialized governmental credit institution,DE,2012,24288356,70629808,7.346480004,7.031190689,4975946,7.045107641,6.383358676,4.299858385,34.38825149,0.874879159,1.725344756,0.208628629,11.84813641,4.057983564,1,0,1,1,0,0
LANDESKREDITBANK BADEN-WUERTTEMBERG - FORDERBANK,Specialized governmental credit institution,DE,2013,23773515,70682099,7.346480004,7.031190689,5338258,7.552489351,-2.142491264,-1.423191112,33.63442135,-0.753830133,-1.472167423,0.142565093,10.90516285,4.268284393,1,0,1,1,0,0
LANDESKREDITBANK BADEN-WUERTTEMBERG - FORDERBANK,Specialized governmental credit institution,DE,2014,23475322,70190091,7.346480004,7.031190689,5156501,7.346480004,-1.262240419,-0.839715925,33.44535057,-0.189070785,-0.37546006,0.070078268,10.10933153,4.62269952,1,0,1,1,0,0
LANDESKREDITBANK BADEN-WUERTTEMBERG - FORDERBANK,Specialized governmental credit institution,DE,2015,25669572,73294918,7.346480004,7.031190689,5954800,8.124437768,8.935657986,6.0430831,35.0223081,1.576957526,3.094712907,0.069074366,11.04720657,4.632389383,1,0,1,1,1,0
LANDESKREDITBANK BADEN-WUERTTEMBERG - FORDERBANK,Specialized governmental credit institution,DE,2016,26894346,75075387,7.346480004,7.031190689,5893472,7.850072088,4.660975706,3.131073406,35.82312003,0.800811938,1.512853616,0.065712615,10.15376184,4.588241417,1,0,1,1,1,0
LANDESKREDITBANK BADEN-WUERTTEMBERG - FORDERBANK,Specialized governmental credit institution,DE,2017,24167523,70669979,7.346480004,7.031190689,6006008,8.498669569,-10.69063716,-6.995780901,34.19772206,-1.62539797,-3.071309761,0.071586267,11.33233109,4.974148924,1,0,1,1,1,0
LANDESKREDITBANK BADEN-WUERTTEMBERG - FORDERBANK,Specialized governmental credit institution,DE,2018,22645319,69608873,7.346480004,7.031190689,5810502,8.347358246,-6.505654314,-4.289084735,32.53223048,-1.665491581,-3.3003665,0.072084201,12.94823003,5.263672348,1,0,1,1,1,0
LANDESKREDITBANK BADEN-WUERTTEMBERG - FORDERBANK,Specialized governmental credit institution,DE,2019,22862293,77622557,7.346480004,7.031190689,5457790,7.031190689,0.953579564,0.636726834,29.45315625,-3.07907423,-6.515344589,0.0643885,13.85778235,4.784642691,1,0,1,1,0,0
LANDESKREDITBANK BADEN-WUERTTEMBERG - FORDERBANK,Specialized governmental credit institution,DE,2020,22941324,86759626,7.346480004,7.031190689,5672449,6.538120623,0.345086627,0.230189915,26.44239614,-3.010760108,-7.055197801,0.058115742,11.67958124,4.338866099,1,0,1,1,0,1
LANDESSPARKASSE ZU OLDENBURG,Savings bank,DE,2012,6591751,8126507,11.95561953,6.431792447,575889,7.086550224,0.767958025,0.512625622,81.11419827,1.787290405,1.490849739,0.246108199,71.41658772,8.02312728,1,1,1,1,0,0
LANDESSPARKASSE ZU OLDENBURG,Savings bank,DE,2013,6729205,8299152,11.95561953,6.431792447,781564,9.417395898,2.063799006,1.380565686,81.08304318,-0.031155082,-0.025609221,0.240988477,71.60101418,8.169509367,1,1,1,1,0,0
