NUTS2,Country,Number of branches and banks,Year,Exposure_1,NUTS2_GDP,NUTS2_GDP_G,Exposure,NUTS2_POP,NUTS2_UNE,NUTS2_UNE_G,NUTS2_GFCF,NUTS2_GFCF_G,NUTS2_COMP,NUTS2_COMP_G,NUTS2_GPC,treat_50,treat_75,app_dummy
DEC0,DE,49,2012,4.40354746,32017.61,0.713743466,4.40354746,997855,6.3,0.4,5408.47,-1.957249696,17057.58,1.577428257,32100,0,0,0
DEC0,DE,49,2013,4.40354746,31715.72,-0.947360691,4.40354746,994287,6,-0.3,5562.99,2.816949025,17416.69,2.083426217,32000,0,0,0
DEC0,DE,49,2014,4.40354746,33254.37,4.737373002,4.40354746,990718,5.8,-0.2,5863.53,5.26160778,17775.88,2.041354031,33600,0,0,0
DEC0,DE,49,2015,4.40354746,34038.66,2.331075044,4.40354746,989035,5.6,-0.2,6150.84,4.783684655,18156.17,2.116796565,34300,0,0,1
DEC0,DE,49,2016,4.40354746,34264.01,0.659859469,4.40354746,995597,4.9,-0.7,5946.86,-3.372530869,18622.05,2.533591461,34400,0,0,1
DEC0,DE,49,2017,4.40354746,35370.14,3.17724292,4.40354746,996651,4.5,-0.4,5849.47,-1.651229032,19178.58,2.94476688,35500,0,0,1
DEC0,DE,49,2018,4.40354746,35851.99,1.35311132,4.40354746,994187,3.6,-0.9,6301.42,7.442394598,19899.47,3.689906695,36100,0,0,1
DED2,DE,135,2012,4.831858278,39808.12,1.619729333,4.831858278,1591710,7.5,-1.1,10330.03,-5.237184784,21420.42,3.821074829,25000,0,0,0
DED2,DE,135,2013,4.831858278,41235.17,3.522062141,4.831858278,1591320,7.3,-0.2,8937.36,-14.48149437,22084.7,3.054038841,25900,0,0,0
DED2,DE,135,2014,4.831858278,43143.66,4.524394443,4.831858278,1590927,7.4,0.1,9364.34,4.666861468,22983.96,3.991152026,27100,0,0,0
DED2,DE,135,2015,4.831858278,45499.73,5.317091446,4.831858278,1592765,6.2,-1.2,9325.99,-0.410373212,24084.37,4.676650105,28500,0,0,1
DED2,DE,135,2016,4.831858278,46681.56,2.564283401,4.831858278,1602754,4.9,-1.3,10525.47,12.0992908,25003.52,3.745353258,29100,0,0,1
DED2,DE,135,2017,4.831858278,48410.34,3.636420139,4.831858278,1600155,4.3,-0.6,10269.36,-2.463332958,26126.32,4.392662037,30300,0,0,1
DED2,DE,135,2018,4.831858278,50068.78,3.368423289,4.831858278,1598573,4.1,-0.2,10968.93,6.590202622,27471.32,5.019931605,31300,0,0,1
DED4,DE,51,2012,5.918179158,34866.16,0.906287247,5.918179158,1491442,7.9,-0.9,7254.25,-1.458791119,18160.92,2.876403728,23500,0,0,0
DED4,DE,51,2013,5.918179158,35201.01,0.955804407,5.918179158,1480210,7.4,-0.5,6840.89,-5.866966388,18540.85,2.070437322,23900,0,0,0
DED4,DE,51,2014,5.918179158,36883.19,4.668111632,5.918179158,1468954,6.4,-1,7655.21,11.24686217,19152.67,3.246572559,25200,0,0,0
DED4,DE,51,2015,5.918179158,37870.38,2.64133845,5.918179158,1463341,5.4,-1,7114.04,-7.331616556,19995.94,4.308712145,25900,0,0,1
DED4,DE,51,2016,5.918179158,39060.19,3.093451356,5.918179158,1465612,4.4,-1,7931.31,10.87479212,20750.72,3.705169192,26800,0,0,1
DED4,DE,51,2017,5.918179158,40388.32,3.343684451,5.918179158,1454144,4.1,-0.3,7443.97,-6.341390878,21487.91,3.490950652,27900,0,0,1
DED4,DE,51,2018,5.918179158,41173.56,1.925566852,5.918179158,1444953,3.4,-0.7,7835.72,5.128845825,22241.94,3.448924441,28600,0,0,1
DED5,DE,37,2012,5.746419564,26655.58,3.716571087,5.68377612,971030,9.5,-1.6,5768.81,8.194597865,13903.88,4.210804391,27300,0,0,0
DED5,DE,37,2013,5.746419564,27702.55,3.852595716,5.68377612,978674,9.2,-0.3,6324.45,9.195725423,14582.44,4.765012724,28200,0,0,0
DED5,DE,37,2014,5.746419564,29300.69,5.608659852,5.68377612,986504,8.3,-0.9,5861.62,-7.599705842,15193.62,4.105753778,29500,0,0,0
DED5,DE,37,2015,5.746419564,30217.79,3.081975856,5.68377612,999168,7.7,-0.6,5536.74,-5.702013599,16054.57,5.511794135,30000,0,0,1
DED5,DE,37,2016,5.746419564,31495.08,4.140051936,5.68377612,1016485,6,-1.7,6393.84,14.3929147,16938.24,5.358024347,30800,0,0,1
DED5,DE,37,2017,5.746419564,33066.9,4.870143889,5.68377612,1027484,5.1,-0.9,6594.7,3.093126926,17779.47,4.847063315,32000,0,0,1
DED5,DE,37,2018,5.746419564,34026.05,2.859362567,5.68377612,1037782,4.8,-0.3,6896.41,4.473469022,18712.82,5.11644296,32700,0,0,1
DEE0,DE,120,2012,7.630206977,54120.08,4.029488769,7.630206977,2276736,9.5,-0.9,10670.81,8.135813997,27391.35,3.098134994,23900,1,0,0
DEE0,DE,120,2013,7.630206977,55049.22,1.702241263,7.630206977,2259393,9.1,-0.4,10317.33,-3.368697056,27786.96,1.433957578,24400,1,0,0
DEE0,DE,120,2014,7.630206977,56317.91,2.278490766,7.630206977,2244577,8.8,-0.3,10312.19,-0.049831505,28682.98,3.173706959,25100,1,0,0
DEE0,DE,120,2015,7.630206977,57395.94,1.896096733,7.630206977,2235548,8,-0.8,10828.84,4.888625479,29708.73,3.513702652,25600,1,0,1
DEE0,DE,120,2016,7.630206977,58990.85,2.740877802,7.630206977,2245470,7.4,-0.6,11209.95,3.458883137,30683.87,3.229616734,26300,1,0,1
DEE0,DE,120,2017,7.630206977,60945.58,3.259898771,7.630206977,2236252,6.9,-0.5,11460.14,2.207315085,31824.16,3.64886404,27300,1,0,1
DEE0,DE,120,2018,7.630206977,62218.57,2.06721734,7.630206977,2223081,5.3,-1.6,11643.14,1.584223776,32925.45,3.402016521,28100,1,0,1
DEF0,DE,175,2012,2.529968881,78768.27,3.669667547,2.529968881,2802266,5,-0.8,16955.4,-1.683729507,38357.72,2.917152627,28100,0,0,0
DEF0,DE,175,2013,2.529968881,80006.91,1.560275515,2.529968881,2806531,4.9,-0.1,15109.03,-11.52937888,39345.8,2.54334234,28500,0,0,0
DEF0,DE,175,2014,2.529968881,82868.07,3.513681916,2.529968881,2815955,4.6,-0.3,17802.64,16.40541826,40461.56,2.796315286,29400,0,0,0
DEF0,DE,175,2015,2.529968881,84799.05,2.30345148,2.529968881,2830864,4.2,-0.4,17437.54,-2.072140742,41926.87,3.557452258,29800,0,0,1
DEF0,DE,175,2016,2.529968881,87511.53,3.148621621,2.529968881,2858714,4,-0.2,20294,15.16999224,43632.38,3.98726251,30500,0,0,1
DEF0,DE,175,2017,2.529968881,92624.78,5.678615233,2.529968881,2881926,3.6,-0.4,19882.48,-2.048633392,45586.77,4.381800758,32100,0,0,1
DEF0,DE,175,2018,2.529968881,95170.12,2.710931854,2.529968881,2889821,3.1,-0.5,20270.06,1.930597856,48009.29,5.1776991,32900,0,0,1
DEG0,DE,132,2012,5.623269662,51362.82,1.446074273,5.623269662,2181603,7.3,-0.3,11173.96,0.217796401,27639.41,3.526246691,23600,0,0,0
DEG0,DE,132,2013,5.623269662,53400.89,3.891284808,5.623269662,2170460,6,-1.3,10687.96,-4.446819702,28373.65,2.621824478,24700,0,0,0
DEG0,DE,132,2014,5.623269662,56196.53,5.102759873,5.623269662,2160840,6,0,11257.66,5.193091157,29414.2,3.601665336,26000,0,0,0
DEG0,DE,132,2015,5.623269662,57475.51,2.250393281,5.623269662,2156759,5.8,-0.2,10994.64,-2.364090452,30587.47,3.911289704,26600,0,0,1
DEG0,DE,132,2016,5.623269662,59008.12,2.631611752,5.623269662,2170714,5.1,-0.7,12338.18,11.52906384,31584.75,3.208396119,27300,0,0,1
DEG0,DE,132,2017,5.623269662,61246.99,3.723964381,5.623269662,2158128,4.4,-0.7,11654.12,-5.703875419,32979.98,4.322630153,28400,0,0,1
DEG0,DE,132,2018,5.623269662,62278.01,1.669368862,5.623269662,2151205,4.1,-0.3,12519.01,7.15885235,34137.06,3.448288696,29000,0,0,1
ES11,ES,386,2012,11.14246362,53972,-3.273017243,11.14246362,2771916,20.6,3.3,10353.7,-10.32188922,23826.1,-6.972653133,19500,1,0,0
ES11,ES,386,2013,11.14246362,53925.53,-0.086137288,11.14246362,2761989,22.1,1.5,9665.2,-6.881213808,23236.7,-2.504869312,19600,1,0,0
ES11,ES,386,2014,11.14246362,54190.14,0.489495238,11.14246362,2747226,21.7,-0.4,8876.2,-8.515826818,23322.9,0.370278518,19800,1,0,0
ES11,ES,386,2015,11.14246362,56666.4,4.468246941,11.14246362,2734656,19.3,-2.4,8976.2,1.120309268,24269.8,3.979706855,20800,1,0,1
ES11,ES,386,2016,11.14246362,58280.3,2.808268639,11.14246362,2720102,17.2,-2.1,9387.9,4.484499586,24743.2,1.931792471,21500,1,0,1
ES11,ES,386,2017,11.14246362,60394.62,3.563589925,11.14246362,2710216,15.7,-1.5,10936.2,15.26567614,25571.3,3.291992505,22300,1,0,1
ES11,ES,386,2018,11.14246362,62427.31,3.310281176,11.14246362,2703149,13.3,-2.4,11399.7,4.150865179,26560,3.793569577,23100,1,0,1
ES12,ES,132,2012,11.14550597,21364.82,-4.623884275,11.14550597,1074308,21.8,4,4777,-4.662467836,9913.5,-7.571056083,20000,1,0,0
ES12,ES,132,2013,11.14550597,20746.23,-2.938110064,11.14550597,1067797,24.1,2.3,3546.6,-29.78233363,9458.5,-4.698365647,19500,1,0,0
ES12,ES,132,2014,11.14550597,20653.06,-0.450105097,11.14550597,1058975,21.1,-3,3143.9,-12.05253306,9461.4,0.030655553,19600,1,0,0
ES12,ES,132,2015,11.14550597,21372.97,3.42635471,11.14550597,1049875,19.1,-2,3335.9,5.927844058,9688.4,2.370892993,20500,1,0,1
ES12,ES,132,2016,11.14550597,21694.07,1.491191176,11.14550597,1040925,17.6,-1.5,3562.4,6.5691967,9770.9,0.847928695,20900,1,0,1
ES12,ES,132,2017,11.14550597,22592.41,4.057505785,11.14550597,1034302,13.7,-3.9,3420.5,-4.064773581,10132.2,3.630989084,21900,1,0,1
ES12,ES,132,2018,11.14550597,23224.86,2.760924753,11.14550597,1027624,13.6,-0.1,3635.8,6.104243008,10473.2,3.310114195,22700,1,0,1
ES13,ES,106,2012,12.94121056,12167.62,-3.675331256,12.94121056,592383,17.8,2.5,1940.1,-49.81900766,5426.1,-7.436595107,20600,1,0,0
ES13,ES,106,2013,12.94121056,11864.05,-2.526550576,12.94121056,590036,20.5,2.7,1806.6,-7.12928924,5272.7,-2.867807853,20200,1,0,0
ES13,ES,106,2014,12.94121056,12057.14,1.614419632,12.94121056,587682,19.4,-1.1,1685.6,-6.932504223,5326.5,1.015179675,20600,1,0,0
ES13,ES,106,2015,12.94121056,12325.77,2.203517704,12.94121056,585359,17.7,-1.7,1985.2,16.35980812,5474.3,2.737005158,21100,1,0,1
ES13,ES,106,2016,12.94121056,12736.52,3.278126479,12.94121056,582504,14.9,-2.8,1832.6,-7.998394118,5608.9,2.429020823,21900,1,0,1
ES13,ES,106,2017,12.94121056,13226.25,3.773003382,12.94121056,581490,13.6,-1.3,1735.3,-5.455541443,5769.2,2.817880085,22800,1,0,1
ES13,ES,106,2018,12.94121056,13743.07,3.833120583,12.94121056,581294,10.7,-2.9,2058.2,17.06515053,6037.8,4.550628446,23700,1,0,1
ES21,ES,297,2012,11.26402541,62559.25,-2.480362314,11.26402541,2184696,15.6,3.2,12455.8,2.831998672,29917.8,-4.818546787,28700,1,0,0
ES21,ES,297,2013,11.26402541,61625.89,-1.503203322,11.26402541,2177006,16.6,1,11122.8,-11.31893222,29019.9,-3.047181944,28400,1,0,0
ES21,ES,297,2014,11.26402541,62677.35,1.691806391,11.26402541,2167166,16.3,-0.3,11876.6,6.5573022,29152,0.454171953,28900,1,0,0
ES21,ES,297,2015,11.26402541,64990.04,3.623388903,11.26402541,2165100,14.8,-1.5,10971.1,-7.930553495,30126.9,3.289493928,30000,1,0,1
ES21,ES,297,2016,11.26402541,67126.55,3.234561642,11.26402541,2164066,12.6,-2.2,9106.4,-18.62870797,30876.9,2.458987115,31000,1,0,1
ES21,ES,297,2017,11.26402541,69658.18,3.702049388,11.26402541,2167323,11.3,-1.3,11659.7,24.71609886,31989.2,3.539001432,32100,1,0,1
ES21,ES,297,2018,11.26402541,71924.57,3.201779328,11.26402541,2170868,10,-1.3,11719,0.507300467,32975,3.035135277,33100,1,0,1
ES22,ES,193,2012,16.9755257,17282.13,-3.745682223,16.9755257,640014,16.2,3.2,2677.3,-20.6382646,8132.1,-6.843443421,27000,1,1,0
ES22,ES,193,2013,16.9755257,17238,-0.255677044,16.9755257,638948,18,1.8,2936.1,9.227334611,7905.7,-2.82351745,27100,1,1,0
ES22,ES,193,2014,16.9755257,17504.81,1.535945108,16.9755257,636450,15.7,-2.3,3014.9,2.648449202,7962.7,0.718412003,27500,1,1,0
ES22,ES,193,2015,16.9755257,18146.16,3.598326777,16.9755257,636402,13.8,-1.9,3418.7,12.56936997,8174,2.619024682,28500,1,1,1
ES22,ES,193,2016,16.9755257,18747.16,3.25833062,16.9755257,637486,12.5,-1.3,3821.5,11.13826538,8462.2,3.465080195,29400,1,1,1
ES22,ES,193,2017,16.9755257,19528.83,4.084956098,16.9755257,640353,10.2,-2.3,3922.5,2.608618992,8795.9,3.867651673,30500,1,1,1
ES22,ES,193,2018,16.9755257,20064.26,2.704828764,16.9755257,643866,10,-0.2,4094.2,4.28421324,9169.5,4.159705533,31100,1,1,1
ES23,ES,92,2012,14.69417205,7635.89,-3.500402405,14.69417205,320951,20.6,3.4,1717.4,0.09320751,3168.9,-6.37808736,23900,1,1,0
ES23,ES,92,2013,14.69417205,7539.51,-1.270230714,14.69417205,318647,20,-0.6,1660.8,-3.351210527,3068.7,-3.213050537,23800,1,1,0
ES23,ES,92,2014,14.69417205,7685.6,1.919125494,14.69417205,315223,18.2,-1.8,2504.4,41.07497709,3091.3,0.733769526,24500,1,1,0
ES23,ES,92,2015,14.69417205,7962.41,3.538326974,14.69417205,313569,15.4,-2.8,1779.9,-34.14920019,3176.3,2.712528295,25500,1,1,1
ES23,ES,92,2016,14.69417205,8014.19,0.648200259,14.69417205,312810,13.5,-1.9,2123.6,17.65555788,3255.8,2.472102383,25600,1,1,1
ES23,ES,92,2017,14.69417205,8294.95,3.443317545,14.69417205,312624,12,-1.5,2281.2,7.158885857,3341.3,2.592193163,26600,1,1,1
ES23,ES,92,2018,14.69417205,8602.13,3.636295112,14.69417205,312884,10.4,-1.6,2505,9.358711424,3486.5,4.253841486,27500,1,1,1
ES24,ES,175,2012,10.8287776,31963.52,-4.300120532,10.8287776,1343807,18.7,1.6,6646.3,-6.558366938,14637.3,-6.67317037,23800,1,0,0
ES24,ES,175,2013,10.8287776,32082.84,0.372605525,10.8287776,1338316,21.4,2.7,5522.2,-18.52839772,14201,-3.026068063,24000,1,0,0
ES24,ES,175,2014,10.8287776,32288.53,0.639075105,10.8287776,1331301,20.2,-1.2,6405.4,14.8365053,14220.1,0.134407204,24300,1,0,0
ES24,ES,175,2015,10.8287776,32876.07,1.803297869,10.8287776,1326403,16.3,-3.9,6489.6,1.305951093,14621.7,2.785026993,24900,1,0,1
ES24,ES,175,2016,10.8287776,34214.59,3.990712379,10.8287776,1318571,14.8,-1.5,7138.3,9.527375723,14948,2.207078499,26000,1,0,1
ES24,ES,175,2017,10.8287776,35638.84,4.078389309,10.8287776,1316072,11.7,-3.1,7288.2,2.078194919,15611,4.339828235,27100,1,0,1
ES24,ES,175,2018,10.8287776,36868.47,3.392065986,10.8287776,1313135,10.6,-1.1,8962.6,20.68037615,16267.1,4.116886921,28000,1,0,1
ES30,ES,1380,2012,14.9431986,195026.59,-1.747670276,14.9431986,6425522,18.6,2.2,39169.9,8.304611476,98801.6,-3.940303553,30300,1,1,0
ES30,ES,1380,2013,14.9431986,192620.71,-1.24128861,14.9431986,6414620,19.8,1.2,36985.3,-5.73880583,96738.3,-2.110440459,30100,1,1,0
ES30,ES,1380,2014,14.9431986,194959.97,1.20712333,14.9431986,6378297,18.8,-1,37091.9,0.287808053,98825.4,2.134526237,30600,1,1,0
ES30,ES,1380,2015,14.9431986,204244.19,4.652203236,14.9431986,6385298,17.1,-1.7,41307.2,10.7638202,102929.9,4.069351727,31900,1,1,1
ES30,ES,1380,2016,14.9431986,211672.89,3.572582356,14.9431986,6424275,15.7,-1.4,44452.9,7.339338276,105147.9,2.131975648,32800,1,1,1
ES30,ES,1380,2017,14.9431986,222027.6,4.77595871,14.9431986,6476838,13.4,-2.3,46674.6,4.876991782,108623.1,3.251616158,34100,1,1,1
ES30,ES,1380,2018,14.9431986,230813.06,3.880642035,14.9431986,6549520,12.2,-1.2,53291.1,13.25692184,112562.8,3.562719606,35000,1,1,1
ES41,ES,495,2012,13.3340683,52868.42,-3.17715496,13.3340683,2537685,19.8,2.9,10123.2,-12.53235072,23090.3,-6.562794149,20900,1,1,0
ES41,ES,495,2013,13.3340683,51503.91,-2.614845806,13.3340683,2518560,21.8,2,9305.1,-8.426718246,22158,-4.121401082,20500,1,1,0
ES41,ES,495,2014,13.3340683,51539.32,0.068728438,13.3340683,2495689,20.8,-1,9261.3,-0.471820937,22196.5,0.173601369,20700,1,1,0
ES41,ES,495,2015,13.3340683,53238.05,3.242835476,13.3340683,2478079,18.3,-2.5,10888.4,16.18535748,22997,3.542915385,21600,1,1,1
ES41,ES,495,2016,13.3340683,54766.93,2.831317838,13.3340683,2454454,15.8,-2.5,11041.1,1.39266712,23300.9,1.31282138,22400,1,1,1
ES41,ES,495,2017,13.3340683,56051.33,2.318133341,13.3340683,2435951,14.1,-1.7,11522.4,4.266829334,24147.3,3.568058617,23100,1,1,1
ES41,ES,495,2018,13.3340683,58545.08,4.352917772,13.3340683,2418556,12.1,-2,11954.9,3.684826927,24972.6,3.360665121,24300,1,1,1
ES42,ES,362,2012,12.96089562,36889.93,-3.644021264,12.96089562,2105935,28.6,5.5,7715.9,-24.0720385,15892,-9.984191824,17600,1,0,0
ES42,ES,362,2013,12.96089562,36153.52,-2.016429815,12.96089562,2094406,30,1.4,6411.4,-18.52054791,15189.4,-4.52180218,17400,1,0,0
ES42,ES,362,2014,12.96089562,35353.33,-2.238172717,12.96089562,2075197,29,-1,6501.3,1.392450108,15156.9,-0.214194234,17100,1,0,0
ES42,ES,362,2015,12.96089562,37113.88,4.859843488,12.96089562,2062767,26.4,-2.6,7238.1,10.73565841,15661.1,3.272405694,18100,1,0,1
ES42,ES,362,2016,12.96089562,38315.36,3.185983654,12.96089562,2048900,23.6,-2.8,8145.3,11.80823328,15962.6,1.906855527,18800,1,0,1
ES42,ES,362,2017,12.96089562,39891.67,4.031666999,12.96089562,2040977,20.8,-2.8,8146.7,0.017186349,16628.5,4.086960468,19600,1,0,1
ES42,ES,362,2018,12.96089562,41478.96,3.901878055,12.96089562,2032595,18.2,-2.6,8575.5,5.129636311,17280.4,3.845482056,20400,1,0,1
ES43,ES,132,2012,9.790203609,17064.68,-3.868261516,9.790203609,1104336,33.1,8,2961.2,-29.62398388,7493.4,-8.102155179,15500,1,0,0
ES43,ES,132,2013,9.790203609,17057.45,-0.042377191,9.790203609,1100970,33.9,0.8,2950.9,-0.348438302,7396.9,-1.296163959,15500,1,0,0
ES43,ES,132,2014,9.790203609,17023.84,-0.197234382,9.790203609,1096421,29.8,-4.1,3117,5.476079222,7412.6,0.212026144,15600,1,0,0
ES43,ES,132,2015,9.790203609,17902.77,5.034073486,9.790203609,1091623,29.1,-0.7,3656.7,15.96901006,7682.2,3.572470951,16500,1,0,1
ES43,ES,132,2016,9.790203609,18504.71,3.30698448,9.790203609,1084969,27.5,-1.6,3978.3,8.429349102,7874.6,2.47364253,17100,1,0,1
ES43,ES,132,2017,9.790203609,19534.34,5.414864815,9.790203609,1077525,26.3,-1.2,3857.5,-3.083528711,8098.8,2.807351278,18200,1,0,1
ES43,ES,132,2018,9.790203609,20089.68,2.803230795,9.790203609,1070453,23.7,-2.6,4135.8,6.966147488,8446.1,4.198889381,18800,1,0,1
ES51,ES,1661,2012,15.00317661,193448.96,-2.781648442,15.00317661,7514991,22.5,3.3,32407.6,-19.8811098,91667.5,-5.957147809,25800,1,1,0
ES51,ES,1661,2013,15.00317661,192006.83,-0.748276075,15.00317661,7480921,23.1,0.6,32052,-1.103337928,88896.2,-3.069850292,25800,1,1,0
ES51,ES,1661,2014,15.00317661,195369.56,1.736200015,15.00317661,7416237,20.3,-2.8,34662.2,7.82901721,89990.4,1.223360102,26400,1,1,0
ES51,ES,1661,2015,15.00317661,204355.42,4.496778832,15.00317661,7396991,18.6,-1.7,36385.8,4.852883262,94322.3,4.701464303,27600,1,1,1
ES51,ES,1661,2016,15.00317661,212704.42,4.004276965,15.00317661,7408290,15.7,-2.9,36271.5,-0.314627971,96741.6,2.532586543,28700,1,1,1
ES51,ES,1661,2017,15.00317661,221476,4.041072904,15.00317661,7441284,13.4,-2.3,38755.1,6.623005111,100596.6,3.907495344,29700,1,1,1
ES51,ES,1661,2018,15.00317661,229097.94,3.383536624,15.00317661,7488718,11.5,-1.9,40631.3,4.727634551,105256.9,4.528556873,30500,1,1,1
ES52,ES,936,2012,13.28917197,95177.3,-4.649160892,13.28917197,5009650,27.2,3.2,15947.4,-14.81992119,42445.8,-7.700327275,19000,1,0,0
ES52,ES,936,2013,13.28917197,94309.49,-0.915964714,13.28917197,4987011,28.1,0.9,13464.8,-16.92169337,41132.3,-3.1434267,19000,1,0,0
ES52,ES,936,2014,13.28917197,96320.94,2.110391981,13.28917197,4956427,25.8,-2.3,14962.7,10.54815647,42067.8,2.248890151,19500,1,0,0
ES52,ES,936,2015,13.28917197,100110.57,3.85895345,13.28917197,4939674,22.8,-3,16065,7.108255502,43885.8,4.23082029,20300,1,0,1
ES52,ES,936,2016,13.28917197,103228.97,3.067425556,13.28917197,4932347,20.6,-2.2,16536.7,2.89391608,44888.1,2.258192087,20900,1,0,1
ES52,ES,936,2017,13.28917197,107785.84,4.319676478,13.28917197,4935182,18.2,-2.4,18825.1,12.96089324,47266.4,5.162695745,21900,1,0,1
ES52,ES,936,2018,13.28917197,111741.45,3.604142501,13.28917197,4946233,15.6,-2.6,19314.1,2.564431337,49535,4.687980676,22600,1,0,1
ES53,ES,364,2012,15.87103768,25979.41,-1.598811547,15.87103768,1100715,23.2,1.3,4423.8,-15.50222071,11403.6,-6.44036862,23500,1,1,0
ES53,ES,364,2013,15.87103768,25931.42,-0.184894033,15.87103768,1110112,22.3,-0.9,4621.7,4.376354754,11145.9,-2.285737774,23300,1,1,0
ES53,ES,364,2014,15.87103768,26769.81,3.181939914,15.87103768,1115841,20,-2.3,4894.7,5.73903843,11414,2.376895484,23900,1,1,0
ES53,ES,364,2015,15.87103768,28245.54,5.366080901,15.87103768,1124972,17.3,-2.7,5142.6,4.940580107,12043.3,5.366781659,25000,1,1,1
ES53,ES,364,2016,15.87103768,29831.36,5.462462015,15.87103768,1135527,13.9,-3.4,5050.4,-1.809134008,12505.7,3.767605167,26100,1,1,1
ES53,ES,364,2017,15.87103768,31383.36,5.071762697,15.87103768,1150962,12.4,-1.5,6158.8,19.84145053,13126.8,4.847140156,27100,1,1,1
ES53,ES,364,2018,15.87103768,32740.91,4.234755016,15.87103768,1166923,11.5,-0.9,7563.5,20.54520926,13885.1,5.616038082,27800,1,1,1
ES61,ES,1501,2012,13.9012974,138006.97,-3.826114026,13.9012974,8377810,34.4,4.3,25914.1,-15.13214129,63139.6,-8.358849414,16500,1,1,0
ES61,ES,1501,2013,13.9012974,136048.15,-1.429532393,13.9012974,8393175,36.2,1.8,24650.2,-5.000220807,60853.3,-3.68820983,16200,1,1,0
ES61,ES,1501,2014,13.9012974,137721.51,1.222473549,13.9012974,8388875,34.8,-1.4,25456,3.216645755,61679.6,1.348719447,16400,1,1,0
ES61,ES,1501,2015,13.9012974,144745.24,4.974162894,13.9012974,8399618,31.6,-3.2,25261.5,-0.766997401,64273.7,4.11972832,17200,1,1,1
ES61,ES,1501,2016,13.9012974,148405.76,2.497491237,13.9012974,8403774,28.9,-2.7,24253.1,-4.073705332,65391.5,1.724175324,17700,1,1,1
ES61,ES,1501,2017,13.9012974,155371.22,4.58670773,13.9012974,8408976,25.5,-3.4,27761.5,13.51057245,68050,3.98504485,18500,1,1,1
ES61,ES,1501,2018,13.9012974,160580.41,3.29775927,13.9012974,8410095,23,-2.5,28575.9,2.891353649,71345.4,4.729014183,19100,1,1,1
ES62,ES,263,2012,15.84728293,26508.69,-2.708721751,15.84728293,1461925,27.6,2.6,4851.8,-22.51120154,12325.6,-7.259835845,18100,1,1,0
ES62,ES,263,2013,15.84728293,26566.64,0.21836896,15.84728293,1461983,29,1.4,4355.4,-10.79333156,11998.3,-2.69134272,18200,1,1,0
ES62,ES,263,2014,15.84728293,26712.38,0.547083499,15.84728293,1461803,26.6,-2.4,4415,1.359137952,12136.2,1.142774872,18300,1,1,0
ES62,ES,263,2015,15.84728293,28491.79,6.448884724,15.84728293,1463773,24.6,-2,5191.1,16.19377867,12679.5,4.379379425,19500,1,1,1
ES62,ES,263,2016,15.84728293,29369.93,3.035538622,15.84728293,1466474,19.8,-4.8,6287.4,19.160201,13052.2,2.897018588,20000,1,1,1
ES62,ES,263,2017,15.84728293,30538.75,3.90250072,15.84728293,1472991,18,-1.8,5529.6,-12.84321505,13773.7,5.380427478,20700,1,1,1
ES62,ES,263,2018,15.84728293,31094.3,1.802815362,15.84728293,1475569,16.8,-1.2,7000.4,23.58518101,14351.2,4.107258568,21000,1,1,1
ES70,ES,435,2012,14.71602667,39204.83,-3.48533282,14.71602667,2085938,32.6,3.3,6195,-18.17295064,17903.9,-7.140098996,18700,1,1,0
ES70,ES,435,2013,14.71602667,39032.43,-0.440711444,14.71602667,2105234,33.7,1.1,5407.7,-13.59186513,17559.7,-1.941206243,18500,1,1,0
ES70,ES,435,2014,14.71602667,39266.74,0.598501107,14.71602667,2114845,32.4,-1.3,4942.1,-9.003352174,17870.6,1.755040065,18500,1,1,0
ES70,ES,435,2015,14.71602667,40566.24,3.255834348,14.71602667,2126144,29.1,-3.3,5391.7,8.7070392,18549.7,3.729671198,19100,1,1,1
ES70,ES,435,2016,14.71602667,42013.66,3.50586099,14.71602667,2135209,26.1,-3,6476.1,18.32577432,18905,1.897282093,19600,1,1,1
ES70,ES,435,2017,14.71602667,44205.4,5.085215007,14.71602667,2154978,23.5,-2.6,7808.4,18.70816,19859.6,4.926108008,20400,1,1,1
ES70,ES,435,2018,14.71602667,45830.42,3.610110921,14.71602667,2177048,20.1,-3.4,7929.5,1.538990465,20760,4.434054087,20900,1,1,1
FI19,FI,29,2012,5.182877801,46245.26,1.356475125,5.182877801,1365259,8.2,-0.1,11110.3,5.323410756,22643,2.630144482,33800,0,0,0
FI19,FI,29,2013,5.182877801,46129.17,-0.251346744,5.182877801,1370384,8.5,0.3,9703.61,-13.53746248,22904.68,1.14905031,33600,0,0,0
FI19,FI,29,2014,5.182877801,46657.16,1.138089412,5.182877801,1374403,8.7,0.2,9959.47,2.602587611,22946.71,0.183331462,33900,0,0,0
FI19,FI,29,2015,5.182877801,47410.36,1.601437132,5.182877801,1377281,9.8,1.1,9984.85,0.254508689,22978.82,0.139835099,34400,0,0,1
FI19,FI,29,2016,5.182877801,48275.96,1.809294397,5.182877801,1379116,9.4,-0.4,11141.27,10.95872874,23144.71,0.71933226,35000,0,0,1
FI19,FI,29,2017,5.182877801,49910.54,3.329848871,5.182877801,1380593,9.3,-0.1,11737.3,5.211557339,23389.58,1.052437934,36200,0,0,1
FI19,FI,29,2018,5.182877801,51618.16,3.364134566,5.182877801,1380365,7.4,-1.9,12333.33,4.953354872,24285.28,3.757978144,37400,0,0,1
